Date,pm25_daily_mean,pm25_daily_mean_interpolated,was_interpolated,high_pm25_day,year,month,season,temperature_2m_mean,relative_humidity_2m_mean,dew_point_2m_mean,precipitation_sum,wind_speed_10m_mean,wind_direction_10m_dominant,pressure_msl_mean,shortwave_radiation_sum,cloud_cover_mean,wind_gusts_10m_max,et0_fao_evapotranspiration,wind_direction_sin,wind_direction_cos
2023-09-09,23.191875,23.191875,False,1,2023,9,Autumn,21.0,87.0,18.5,0.0,4.1,299.0,1015.9,15.83,62.0,17.3,2.89,-0.8746197071393956,0.4848096202463373
2023-09-10,14.531374999999999,14.531374999999999,False,0,2023,9,Autumn,20.2,88.0,18.1,6.6,5.2,151.0,1014.5,10.48,71.0,25.2,1.92,0.48480962024633717,-0.8746197071393957
2023-09-11,9.175583333333334,9.175583333333334,False,0,2023,9,Autumn,18.3,88.0,16.2,5.3,9.6,239.0,1011.4,9.16,80.0,31.3,1.65,-0.8571673007021121,-0.5150380749100545
2023-09-12,4.400541666666666,4.400541666666666,False,0,2023,9,Autumn,15.2,85.0,12.7,17.0,12.4,40.0,1015.2,4.44,85.0,34.6,1.14,0.6427876096865393,0.766044443118978
2023-09-13,6.671541666666666,6.671541666666666,False,0,2023,9,Autumn,13.4,73.0,8.5,0.1,9.9,107.0,1021.9,14.07,49.0,27.4,2.42,0.9563047559630355,-0.29237170472273666
2023-09-14,5.671619047619048,5.671619047619048,False,0,2023,9,Autumn,15.8,80.0,12.3,4.7,10.0,205.0,1018.6,8.46,98.0,29.2,1.71,-0.4226182617406993,-0.90630778703665
2023-09-15,9.236541666666666,9.236541666666666,False,0,2023,9,Autumn,17.1,83.0,14.0,2.6,7.5,166.0,1014.5,11.43,91.0,24.8,1.97,0.24192189559966773,-0.9702957262759965
2023-09-16,8.583916666666667,8.583916666666667,False,0,2023,9,Autumn,15.4,84.0,12.7,0.0,18.7,54.0,1015.6,8.18,94.0,41.8,1.66,0.8090169943749475,0.5877852522924731
2023-09-17,10.057916666666666,10.057916666666666,False,0,2023,9,Autumn,16.8,82.0,13.5,10.2,16.2,82.0,1011.8,7.16,98.0,37.4,1.77,0.9902680687415704,0.13917310096006547
2023-09-18,7.726125,7.726125,False,0,2023,9,Autumn,14.3,86.0,12.0,10.2,16.1,240.0,999.6,6.24,81.0,47.9,1.18,-0.8660254037844384,-0.5000000000000004
2023-09-19,4.723958333333333,4.723958333333333,False,0,2023,9,Autumn,15.2,84.0,12.4,18.4,25.3,213.0,997.9,3.08,96.0,60.5,1.26,-0.5446390350150271,-0.838670567945424
2023-09-20,4.539041666666667,4.539041666666667,False,0,2023,9,Autumn,16.0,81.0,12.8,12.2,24.6,200.0,991.7,4.89,78.0,67.3,1.59,-0.34202014332566866,-0.9396926207859084
2023-09-21,5.577791666666666,5.577791666666666,False,0,2023,9,Autumn,11.6,83.0,8.6,4.4,10.4,200.0,993.7,10.5,50.0,33.8,1.62,-0.34202014332566866,-0.9396926207859084
2023-09-22,6.740375,6.740375,False,0,2023,9,Autumn,10.9,85.0,8.4,2.3,12.6,261.0,1000.0,8.34,63.0,42.8,1.36,-0.9876883405951377,-0.15643446504023104
2023-09-23,6.735416666666667,6.735416666666667,False,0,2023,9,Autumn,11.9,78.0,7.9,0.6,10.9,214.0,1013.0,11.08,52.0,33.5,1.88,-0.5591929034707467,-0.8290375725550418
2023-09-24,5.048166666666666,5.048166666666666,False,0,2023,9,Autumn,17.0,78.0,13.1,9.4,27.3,179.0,1011.1,6.2,97.0,64.8,2.08,0.01745240643728344,-0.9998476951563913
2023-09-25,7.994375000000001,7.994375000000001,False,0,2023,9,Autumn,15.7,77.0,11.5,1.0,17.7,205.0,1014.7,12.15,39.0,54.4,2.22,-0.4226182617406993,-0.90630778703665
2023-09-26,8.126041666666667,8.126041666666667,False,0,2023,9,Autumn,15.2,78.0,11.2,0.6,16.4,192.0,1013.9,11.4,52.0,51.8,2.11,-0.2079116908177595,-0.9781476007338056
2023-09-27,6.577208333333334,6.577208333333334,False,0,2023,9,Autumn,14.8,83.0,11.8,3.0,20.3,157.0,1009.6,3.75,91.0,63.4,1.34,0.39073112848927377,-0.9205048534524404
2023-09-28,8.50825,8.50825,False,0,2023,9,Autumn,15.1,79.0,11.5,1.8,19.6,202.0,1008.2,4.2,95.0,59.0,1.46,-0.374606593415912,-0.9271838545667874
2023-09-29,7.224875,7.224875,False,0,2023,9,Autumn,14.0,81.0,10.6,0.2,14.5,250.0,1016.0,11.95,44.0,49.0,1.87,-0.9396926207859084,-0.34202014332566855
2023-09-30,6.83275,6.83275,False,0,2023,9,Autumn,12.5,90.0,11.0,7.4,10.9,167.0,1021.9,2.91,100.0,36.7,0.69,0.2249510543438652,-0.9743700647852351
2023-10-01,4.8417916666666665,4.8417916666666665,False,0,2023,10,Autumn,16.8,92.0,15.4,4.1,13.7,208.0,1016.7,5.09,94.0,37.1,0.94,-0.46947156278589086,-0.8829475928589269
2023-10-02,7.927499999999999,7.927499999999999,False,0,2023,10,Autumn,13.4,90.0,11.7,8.9,6.2,200.0,1016.0,4.18,100.0,17.6,0.78,-0.34202014332566866,-0.9396926207859084
2023-10-03,6.6332916666666675,6.6332916666666675,False,0,2023,10,Autumn,12.4,83.0,9.6,3.1,16.4,254.0,1016.1,8.52,70.0,55.8,1.43,-0.961261695938319,-0.2756373558169989
2023-10-04,6.351333333333334,6.351333333333334,False,0,2023,10,Autumn,13.4,80.0,9.8,0.4,18.0,226.0,1021.7,9.17,89.0,54.0,1.73,-0.7193398003386512,-0.6946583704589973
2023-10-05,6.198958333333334,6.198958333333334,False,0,2023,10,Autumn,14.3,87.0,12.2,11.3,17.1,196.0,1020.0,4.86,100.0,43.6,1.01,-0.275637355816999,-0.9612616959383189
2023-10-06,4.582416666666666,4.582416666666666,False,0,2023,10,Autumn,17.2,88.0,15.1,9.3,19.1,213.0,1018.5,3.5,100.0,46.1,0.98,-0.5446390350150271,-0.838670567945424
2023-10-07,12.436124999999999,12.436124999999999,False,0,2023,10,Autumn,16.9,84.0,14.2,0.2,9.7,191.0,1019.9,8.42,96.0,27.7,1.45,-0.19080899537654472,-0.981627183447664
2023-10-08,12.695541666666665,12.695541666666665,False,0,2023,10,Autumn,15.9,80.0,12.3,0.0,6.2,157.0,1022.7,8.68,99.0,17.6,1.53,0.39073112848927377,-0.9205048534524404
2023-10-09,15.342958333333334,15.342958333333334,False,1,2023,10,Autumn,15.2,90.0,13.6,0.0,5.8,213.0,1020.9,5.9,98.0,20.9,0.99,-0.5446390350150271,-0.838670567945424
2023-10-10,13.336333333333334,13.336333333333334,False,0,2023,10,Autumn,15.9,83.0,12.8,6.7,11.3,204.0,1013.9,8.14,98.0,37.8,1.7,-0.4067366430758002,-0.9135454576426009
2023-10-11,4.7435833333333335,4.7435833333333335,False,0,2023,10,Autumn,13.8,89.0,12.1,12.0,13.6,255.0,1010.1,1.69,100.0,43.9,0.53,-0.9659258262890683,-0.25881904510252063
2023-10-12,9.650125000000001,9.650125000000001,False,0,2023,10,Autumn,9.4,81.0,6.2,0.0,4.9,152.0,1012.2,9.41,68.0,15.5,1.23,0.4694715627858907,-0.882947592858927
2023-10-13,6.203708333333334,6.203708333333334,False,0,2023,10,Autumn,12.1,85.0,9.6,15.8,11.6,282.0,1000.0,3.0,77.0,33.8,0.8,-0.9781476007338056,0.20791169081775943
2023-10-14,5.98675,5.98675,False,0,2023,10,Autumn,8.4,77.0,4.5,1.9,13.8,287.0,1015.5,9.11,31.0,42.8,1.33,-0.9563047559630354,0.2923717047227367
2023-10-15,6.6314166666666665,6.6314166666666665,False,0,2023,10,Autumn,5.7,78.0,2.0,0.0,8.6,323.0,1025.6,8.73,37.0,27.7,1.17,-0.6018150231520483,0.7986355100472928
2023-10-16,9.156958333333334,9.156958333333334,False,0,2023,10,Autumn,7.1,82.0,4.0,0.0,4.9,93.0,1022.8,7.89,88.0,16.9,1.04,0.9986295347545738,-0.05233595624294384
2023-10-17,7.221875,7.221875,False,0,2023,10,Autumn,10.0,78.0,6.1,0.0,17.6,86.0,1015.9,7.56,87.0,43.9,1.49,0.9975640502598242,0.06975647374412523
2023-10-18,10.080666666666668,10.080666666666668,False,0,2023,10,Autumn,12.5,77.0,8.6,3.7,29.1,81.0,997.4,6.23,100.0,60.8,1.77,0.9876883405951378,0.15643446504023092
2023-10-19,6.4347916666666665,6.4347916666666665,False,0,2023,10,Autumn,14.6,86.0,12.4,10.4,16.2,129.0,980.9,6.32,92.0,51.8,1.14,0.777145961456971,-0.6293203910498373
2023-10-20,3.8718749999999997,3.8718749999999997,False,0,2023,10,Autumn,12.3,89.0,10.5,41.8,26.9,61.0,978.9,1.15,100.0,70.6,0.6,0.8746197071393957,0.4848096202463371
2023-10-21,4.994041666666667,4.994041666666667,False,0,2023,10,Autumn,9.5,86.0,7.1,3.9,12.3,337.0,984.7,5.88,86.0,49.3,0.93,-0.3907311284892739,0.9205048534524403
2023-10-22,6.060291666666667,6.060291666666667,False,0,2023,10,Autumn,8.9,85.0,6.3,1.7,9.4,201.0,1002.4,7.63,56.0,25.6,0.99,-0.35836794954530043,-0.9335804264972017
2023-10-23,8.978,8.978,False,0,2023,10,Autumn,9.7,86.0,7.4,0.0,12.3,92.0,1007.6,5.93,92.0,30.6,0.96,0.9993908270190958,-0.034899496702500955
2023-10-24,8.326416666666667,8.326416666666667,False,0,2023,10,Autumn,10.1,89.0,8.3,1.6,9.1,74.0,1001.3,2.97,86.0,28.1,0.55,0.9612616959383189,0.27563735581699916
2023-10-25,10.505208333333334,10.505208333333334,False,0,2023,10,Autumn,7.5,93.0,6.3,0.0,5.8,82.0,997.2,5.01,74.0,19.1,0.59,0.9902680687415704,0.13917310096006547
2023-10-26,10.814749999999998,10.814749999999998,False,0,2023,10,Autumn,9.0,91.0,7.5,4.8,8.4,113.0,990.2,2.76,89.0,23.8,0.44,0.9205048534524403,-0.39073112848927377
2023-10-27,9.940958333333333,9.940958333333333,False,0,2023,10,Autumn,9.4,90.0,7.8,1.9,9.1,130.0,988.5,4.94,91.0,25.2,0.66,0.766044443118978,-0.6427876096865394
2023-10-28,8.609458333333334,8.609458333333334,False,0,2023,10,Autumn,10.0,88.0,8.1,3.8,13.3,115.0,986.1,3.57,89.0,32.8,0.61,0.90630778703665,-0.42261826174069933
2023-10-29,7.040083333333333,7.040083333333333,False,0,2023,10,Autumn,10.3,86.0,8.0,2.5,10.3,156.0,984.4,6.23,85.0,33.8,0.85,0.40673664307580043,-0.9135454576426008
2023-10-30,5.101375,5.101375,False,0,2023,10,Autumn,9.8,89.0,8.0,6.1,11.9,78.0,993.4,3.46,95.0,31.3,0.57,0.9781476007338056,0.20791169081775945
2023-10-31,5.960166666666667,5.960166666666667,False,0,2023,10,Autumn,9.4,89.0,7.6,4.4,13.3,77.0,998.7,2.08,96.0,35.3,0.48,0.9743700647852352,0.22495105434386492
2023-11-01,6.703,6.703,False,0,2023,11,Autumn,10.6,83.0,7.8,2.9,20.4,170.0,986.9,4.99,82.0,56.9,1.0,0.17364817766693028,-0.984807753012208
2023-11-02,4.232409090909091,4.232409090909091,False,0,2023,11,Autumn,9.2,88.0,7.4,11.6,21.9,354.0,967.5,2.0,96.0,55.8,0.57,-0.10452846326765342,0.9945218953682733
2023-11-03,6.3345416666666665,6.3345416666666665,False,0,2023,11,Autumn,9.4,88.0,7.5,3.4,17.9,264.0,978.1,5.19,62.0,42.1,0.72,-0.9945218953682734,-0.10452846326765336
2023-11-04,10.148416666666666,10.148416666666666,False,0,2023,11,Autumn,7.7,88.0,5.8,1.9,15.7,75.0,970.3,2.06,98.0,37.1,0.48,0.9659258262890683,0.25881904510252074
2023-11-05,12.292625000000001,12.292625000000001,False,0,2023,11,Autumn,8.0,88.0,6.1,2.4,11.4,284.0,978.5,5.45,66.0,33.1,0.66,-0.9702957262759966,0.24192189559966745
